0.008916,0.000633,0.779582,-0.002712,0.043716,0.030505,0.998574,-0.205768,-0.018311,0.024763,0.259931,-0.141494,-0.020442,-0.177477,-0.095062,-0.119842,0.243024,-0.141793,0.041797,-0.028534,0.000000,0.000000,0.378294,0.224141,-0.229026,0.703660,0.124428,0.000083,-0.000051,0.290403,-0.197167,0.173339,0.787389,-0.206169,0.000080,0.000056
0.008903,0.000624,0.779582,-0.002650,0.043763,0.030597,0.998570,-0.205877,-0.018494,0.024629,0.259932,-0.141457,-0.020437,-0.177571,-0.095240,-0.119987,0.243022,-0.141786,0.041768,-0.028856,0.000000,0.000000,0.378251,0.223372,-0.228354,0.704008,0.124597,0.000083,-0.000050,0.290320,-0.196777,0.173519,0.787396,-0.206055,0.000080,0.000056
0.008877,0.000610,0.779583,-0.002597,0.043801,0.030657,0.998566,-0.205981,-0.018627,0.024545,0.259918,-0.141403,-0.020447,-0.177676,-0.095371,-0.120082,0.243016,-0.141758,0.041732,-0.029101,0.000000,0.000000,0.378151,0.222467,-0.227848,0.704304,0.124724,0.000083,-0.000050,0.290130,-0.196244,0.173980,0.787391,-0.206027,0.000080,0.000056
0.008829,0.000591,0.779586,-0.002557,0.043841,0.030708,0.998563,-0.206108,-0.018723,0.024474,0.259886,-0.141310,-0.020457,-0.177820,-0.095463,-0.120159,0.242999,-0.141680,0.041680,-0.029259,0.000000,0.000000,0.377954,0.221481,-0.227555,0.704515,0.124822,0.000083,-0.000050,0.289834,-0.195714,0.174534,0.787430,-0.206214,0.000080,0.000057
0.008752,0.000569,0.779589,-0.002527,0.043881,0.030747,0.998560,-0.206270,-0.018786,0.024424,0.259825,-0.141150,-0.020474,-0.178006,-0.095523,-0.120219,0.242971,-0.141555,0.041629,-0.029342,0.000000,0.000000,0.377670,0.220508,-0.227459,0.704635,0.124954,0.000083,-0.000050,0.289446,-0.195232,0.175084,0.787457,-0.206583,0.000080,0.000057
0.008649,0.000547,0.779594,-0.002510,0.043922,0.030789,0.998557,-0.206468,-0.018821,0.024370,0.259737,-0.140945,-0.020496,-0.178229,-0.095557,-0.120284,0.242951,-0.141392,0.041554,-0.029375,0.000000,0.000000,0.377296,0.219601,-0.227496,0.704700,0.125179,0.000083,-0.000050,0.289026,-0.194717,0.175529,0.787471,-0.206937,0.000080,0.000057
0.008529,0.000524,0.779599,-0.002500,0.043955,0.030857,0.998554,-0.206675,-0.018859,0.024269,0.259624,-0.140705,-0.020506,-0.178445,-0.095591,-0.120400,0.242917,-0.141209,0.041500,-0.029352,0.000000,0.000000,0.376850,0.218738,-0.227619,0.704680,0.125363,0.000083,-0.000050,0.288616,-0.194187,0.175800,0.787475,-0.207201,0.000080,0.000056
0.008384,0.000495,0.779605,-0.002506,0.044001,0.030948,0.998549,-0.206935,-0.018874,0.024114,0.259462,-0.140394,-0.020534,-0.178706,-0.095604,-0.120576,0.242872,-0.140995,0.041450,-0.029297,0.000000,0.000000,0.376349,0.217977,-0.227650,0.704556,0.125576,0.000083,-0.000050,0.288182,-0.193647,0.176024,0.787447,-0.207458,0.000080,0.000057
0.008243,0.000466,0.779611,-0.002516,0.044009,0.031029,0.998546,-0.207107,-0.018875,0.023976,0.259283,-0.140082,-0.020545,-0.178881,-0.095604,-0.120749,0.242805,-0.140770,0.041404,-0.029228,0.000000,0.000000,0.375932,0.217279,-0.227721,0.704403,0.125796,0.000083,-0.000051,0.287866,-0.193150,0.176210,0.787448,-0.207724,0.000080,0.000057
0.008093,0.000434,0.779619,-0.002532,0.044010,0.031117,0.998543,-0.207266,-0.018862,0.023821,0.259080,-0.139754,-0.020555,-0.179043,-0.095591,-0.120940,0.242723,-0.140528,0.041340,-0.029144,0.000000,0.000000,0.375551,0.216714,-0.227854,0.704148,0.126099,0.000083,-0.000051,0.287630,-0.192683,0.176381,0.787451,-0.208009,0.000080,0.000057
